sub,network1,roi1,network2,roi2,roi_similarity,network_similarity,corr
sub-134829,Occipital,V2v,Dorsal,IPS0,different,different,-0.07320429959907353
sub-134829,Occipital,V2v,Dorsal,IPS1,different,different,-0.09574894103822884
sub-134829,Occipital,V2v,Dorsal,IPS2,different,different,-0.0334858250057838
sub-134829,Occipital,V2v,Dorsal,IPS3,different,different,-0.10933050267900707
sub-134829,Occipital,V2v,Dorsal,IPS4,different,different,0.013965021188394273
sub-134829,Occipital,V2v,Dorsal,IPS5,different,different,-0.11930160210447786
sub-134829,Occipital,V2v,Dorsal,SPL1,different,different,-0.029160770676017085
sub-134829,Occipital,V2d,Occipital,V1v,different,same,0.5141132901634702
sub-134829,Occipital,V2d,Occipital,V1d,different,same,0.48409136828419774
sub-134829,Occipital,V2d,Occipital,V2v,different,same,0.4898400771218537
sub-134829,Occipital,V2d,Occipital,V2d,same,same,0.6413026000268159
sub-134829,Occipital,V2d,Occipital,V3v,different,same,0.5237202347037123
sub-134829,Occipital,V2d,Occipital,V3d,different,same,0.6617919891730165
sub-134829,Occipital,V2d,Ventral,hV4,different,different,0.5430277034009041
sub-134829,Occipital,V2d,Ventral,VO1,different,different,0.27596970314949476
sub-134829,Occipital,V2d,Ventral,VO2,different,different,0.07399187018113713
sub-134829,Occipital,V2d,Ventral,PHC1,different,different,0.11411599011382628
sub-134829,Occipital,V2d,Ventral,PHC2,different,different,-0.2573620099604288
sub-134829,Occipital,V2d,Lateral,LO1,different,different,0.34661210295058814
sub-134829,Occipital,V2d,Lateral,LO2,different,different,0.5315348534598686
sub-134829,Occipital,V2d,Lateral,hMT,different,different,0.5166879346131464
sub-134829,Occipital,V2d,Lateral,MST,different,different,0.6281531305300875
sub-134829,Occipital,V2d,Dorsal,V3a,different,different,0.5096845560997147
sub-134829,Occipital,V2d,Dorsal,V3b,different,different,0.6575647713071646
sub-134829,Occipital,V2d,Dorsal,IPS0,different,different,0.25511055229069174
sub-134829,Occipital,V2d,Dorsal,IPS1,different,different,0.012657832014338559
sub-134829,Occipital,V2d,Dorsal,IPS2,different,different,-0.1044780175884925
sub-134829,Occipital,V2d,Dorsal,IPS3,different,different,-0.08198715393075566
sub-134829,Occipital,V2d,Dorsal,IPS4,different,different,0.046321371354317895
sub-134829,Occipital,V2d,Dorsal,IPS5,different,different,-0.10437462454123199
sub-134829,Occipital,V2d,Dorsal,SPL1,different,different,0.0012426246370838337
sub-134829,Occipital,V3v,Occipital,V1v,different,same,0.1718687381293461
sub-134829,Occipital,V3v,Occipital,V1d,different,same,0.2415620636600618
sub-134829,Occipital,V3v,Occipital,V2v,different,same,0.16666336149682776
sub-134829,Occipital,V3v,Occipital,V2d,different,same,0.059007849027097124
sub-134829,Occipital,V3v,Occipital,V3v,same,same,0.31792127921296837
sub-134829,Occipital,V3v,Occipital,V3d,different,same,0.14725250259326214
sub-134829,Occipital,V3v,Ventral,hV4,different,different,0.24633573306612494
sub-134829,Occipital,V3v,Ventral,VO1,different,different,0.06002270620312205
sub-134829,Occipital,V3v,Ventral,VO2,different,different,0.18685137208702313
sub-134829,Occipital,V3v,Ventral,PHC1,different,different,0.2918414594607559
sub-134829,Occipital,V3v,Ventral,PHC2,different,different,-0.07579369144738714
sub-134829,Occipital,V3v,Lateral,LO1,different,different,0.03853503187298449
sub-134829,Occipital,V3v,Lateral,LO2,different,different,0.30560769033856816
sub-134829,Occipital,V3v,Lateral,hMT,different,different,0.1635842541703411
sub-134829,Occipital,V3v,Lateral,MST,different,different,0.27067579190605345
sub-134829,Occipital,V3v,Dorsal,V3a,different,different,0.17078172877104883
sub-134829,Occipital,V3v,Dorsal,V3b,different,different,0.16893526202085274
sub-134829,Occipital,V3v,Dorsal,IPS0,different,different,-0.06627500687259776
sub-134829,Occipital,V3v,Dorsal,IPS1,different,different,-0.09999484133700365
sub-134829,Occipital,V3v,Dorsal,IPS2,different,different,-0.0903279568259538
sub-134829,Occipital,V3v,Dorsal,IPS3,different,different,-0.14587197360678042
sub-134829,Occipital,V3v,Dorsal,IPS4,different,different,-0.016763552433064745
sub-134829,Occipital,V3v,Dorsal,IPS5,different,different,-0.14342556263668055
sub-134829,Occipital,V3v,Dorsal,SPL1,different,different,-0.06009971653569505
sub-134829,Occipital,V3d,Occipital,V1v,different,same,0.5330658219670243
sub-134829,Occipital,V3d,Occipital,V1d,different,same,0.29314519980664344
sub-134829,Occipital,V3d,Occipital,V2v,different,same,0.38880189465730947
sub-134829,Occipital,V3d,Occipital,V2d,different,same,0.5934295958432552
sub-134829,Occipital,V3d,Occipital,V3v,different,same,0.4871013035031643
sub-134829,Occipital,V3d,Occipital,V3d,same,same,0.7141666503277359
sub-134829,Occipital,V3d,Ventral,hV4,different,different,0.47749123613203326
sub-134829,Occipital,V3d,Ventral,VO1,different,different,0.3519307832498575
sub-134829,Occipital,V3d,Ventral,VO2,different,different,0.02121898094919987
sub-134829,Occipital,V3d,Ventral,PHC1,different,different,0.07762752495392167
sub-134829,Occipital,V3d,Ventral,PHC2,different,different,-0.14673720572497143
sub-134829,Occipital,V3d,Lateral,LO1,different,different,0.47369872944453156
sub-134829,Occipital,V3d,Lateral,LO2,different,different,0.5533292814342133
sub-134829,Occipital,V3d,Lateral,hMT,different,different,0.5915672238418528
sub-134829,Occipital,V3d,Lateral,MST,different,different,0.5705226301622104
sub-134829,Occipital,V3d,Dorsal,V3a,different,different,0.4808566031556115
sub-134829,Occipital,V3d,Dorsal,V3b,different,different,0.5842852531384339
sub-134829,Occipital,V3d,Dorsal,IPS0,different,different,0.1358131724927099
sub-134829,Occipital,V3d,Dorsal,IPS1,different,different,-0.05668526117958532
sub-134829,Occipital,V3d,Dorsal,IPS2,different,different,-0.23334269706387206
sub-134829,Occipital,V3d,Dorsal,IPS3,different,different,-0.22806734422575436
sub-134829,Occipital,V3d,Dorsal,IPS4,different,different,-0.08748296847298487
sub-134829,Occipital,V3d,Dorsal,IPS5,different,different,-0.18293682251355375
sub-134829,Occipital,V3d,Dorsal,SPL1,different,different,-0.21515053450097393
sub-134829,Ventral,hV4,Occipital,V1v,different,different,0.40683060014965694
sub-134829,Ventral,hV4,Occipital,V1d,different,different,0.40091234120521396
sub-134829,Ventral,hV4,Occipital,V2v,different,different,0.4126653473863117
sub-134829,Ventral,hV4,Occipital,V2d,different,different,0.41888125550315003
sub-134829,Ventral,hV4,Occipital,V3v,different,different,0.44152873164339695
sub-134829,Ventral,hV4,Occipital,V3d,different,different,0.46037855798444366
sub-134829,Ventral,hV4,Ventral,hV4,same,same,0.539518853558042
sub-134829,Ventral,hV4,Ventral,VO1,different,same,0.2565324840785644
sub-134829,Ventral,hV4,Ventral,VO2,different,same,0.1396355960672395
sub-134829,Ventral,hV4,Ventral,PHC1,different,same,0.24091444920318905
sub-134829,Ventral,hV4,Ventral,PHC2,different,same,-0.1374081009344567
sub-134829,Ventral,hV4,Lateral,LO1,different,different,0.18824119340000336
sub-134829,Ventral,hV4,Lateral,LO2,different,different,0.49005727905264795
sub-134829,Ventral,hV4,Lateral,hMT,different,different,0.40419007400352835
sub-134829,Ventral,hV4,Lateral,MST,different,different,0.48450753365902965
sub-134829,Ventral,hV4,Dorsal,V3a,different,different,0.36896293638062183
sub-134829,Ventral,hV4,Dorsal,V3b,different,different,0.4895706909756357
sub-134829,Ventral,hV4,Dorsal,IPS0,different,different,0.030520919478543605
sub-134829,Ventral,hV4,Dorsal,IPS1,different,different,-0.13132414456491123
sub-134829,Ventral,hV4,Dorsal,IPS2,different,different,-0.19023667518841444
sub-134829,Ventral,hV4,Dorsal,IPS3,different,different,-0.25948423963870487
sub-134829,Ventral,hV4,Dorsal,IPS4,different,different,-0.08199369888060466
sub-134829,Ventral,hV4,Dorsal,IPS5,different,different,-0.2400899183646559
sub-134829,Ventral,hV4,Dorsal,SPL1,different,different,-0.1837130879877895
sub-134829,Ventral,VO1,Occipital,V1v,different,different,0.13080413180161363
sub-134829,Ventral,VO1,Occipital,V1d,different,different,0.1523662083104749
sub-134829,Ventral,VO1,Occipital,V2v,different,different,0.15082019055414875
sub-134829,Ventral,VO1,Occipital,V2d,different,different,0.0741673049754035
sub-134829,Ventral,VO1,Occipital,V3v,different,different,0.1835647433110047
sub-134829,Ventral,VO1,Occipital,V3d,different,different,0.1970935228139441
sub-134829,Ventral,VO1,Ventral,hV4,different,same,0.26884365348303824
sub-134829,Ventral,VO1,Ventral,VO1,same,same,0.1609458280716201
sub-134829,Ventral,VO1,Ventral,VO2,different,same,0.006030376978006901
sub-134829,Ventral,VO1,Ventral,PHC1,different,same,0.31561457912504004
sub-134829,Ventral,VO1,Ventral,PHC2,different,same,-0.09628418892881505
sub-134829,Ventral,VO1,Lateral,LO1,different,different,0.10561577272713743
sub-134829,Ventral,VO1,Lateral,LO2,different,different,0.43880104056259056
sub-134829,Ventral,VO1,Lateral,hMT,different,different,0.22761263122261136
sub-134829,Ventral,VO1,Lateral,MST,different,different,0.30082922923579386
sub-134829,Ventral,VO1,Dorsal,V3a,different,different,0.23190726379355361
sub-134829,Ventral,VO1,Dorsal,V3b,different,different,0.263897881874551
sub-134829,Ventral,VO1,Dorsal,IPS0,different,different,0.11058883329611509
sub-134829,Ventral,VO1,Dorsal,IPS1,different,different,0.02135743348158699
sub-134829,Ventral,VO1,Dorsal,IPS2,different,different,0.03407373797516721
sub-134829,Ventral,VO1,Dorsal,IPS3,different,different,-0.06471072099621014
sub-134829,Ventral,VO1,Dorsal,IPS4,different,different,0.18248656538137692
sub-134829,Ventral,VO1,Dorsal,IPS5,different,different,-0.029244009679915528
sub-134829,Ventral,VO1,Dorsal,SPL1,different,different,0.018923073335357588
sub-134829,Ventral,VO2,Occipital,V1v,different,different,-0.2302739644893944
sub-134829,Ventral,VO2,Occipital,V1d,different,different,-0.3471387744339428
sub-134829,Ventral,VO2,Occipital,V2v,different,different,-0.23793284699596778
sub-134829,Ventral,VO2,Occipital,V2d,different,different,-0.13713691756084884
sub-134829,Ventral,VO2,Occipital,V3v,different,different,0.04893329376047896
sub-134829,Ventral,VO2,Occipital,V3d,different,different,-0.06929460897188477
sub-134829,Ventral,VO2,Ventral,hV4,different,same,0.09362274291144451
sub-134829,Ventral,VO2,Ventral,VO1,different,same,0.03303108245870214
sub-134829,Ventral,VO2,Ventral,VO2,same,same,0.32101662441947765
sub-134829,Ventral,VO2,Ventral,PHC1,different,same,0.241431487041296
sub-134829,Ventral,VO2,Ventral,PHC2,different,same,0.35286423269371386
sub-134829,Ventral,VO2,Lateral,LO1,different,different,0.19198342823977954
sub-134829,Ventral,VO2,Lateral,LO2,different,different,0.28256227880541773
sub-134829,Ventral,VO2,Lateral,hMT,different,different,0.34398503463436336
sub-134829,Ventral,VO2,Lateral,MST,different,different,0.01742879453028281
sub-134829,Ventral,VO2,Dorsal,V3a,different,different,0.2506042856538148
sub-134829,Ventral,VO2,Dorsal,V3b,different,different,0.0029092160449913917
sub-134829,Ventral,VO2,Dorsal,IPS0,different,different,0.16338197830361428
sub-134829,Ventral,VO2,Dorsal,IPS1,different,different,0.09862793532787309
sub-134829,Ventral,VO2,Dorsal,IPS2,different,different,-0.08084149661403056
sub-134829,Ventral,VO2,Dorsal,IPS3,different,different,-0.12319265655288668
sub-134829,Ventral,VO2,Dorsal,IPS4,different,different,0.16852910863614973
sub-134829,Ventral,VO2,Dorsal,IPS5,different,different,-0.02039331741696468
sub-134829,Ventral,VO2,Dorsal,SPL1,different,different,-0.12301675868733485
sub-134829,Ventral,PHC1,Occipital,V1v,different,different,-0.6364437306467382
